************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:03:00
Simulation start date: 2012-11-08
Simulation end date: 2013-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2012 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2012-313  2012-11-08    2012  313  Thu  0     3.634   0.545   0.545   0.545   0.000   0.728   1.000   0.050   0.200   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.790  16.679   0.000   0.000   0.000   0.000   7.752   0.317   0.000   0.237   0.532   0.006
2012-314  2012-11-09    2012  314  Fri  1     3.751   0.563   0.563   0.563   0.000   0.727   1.000   0.050   0.222   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.748  16.116   0.000   0.000   0.000   0.000   8.314   0.306   0.000   0.226   0.492   0.003
2012-315  2012-11-10    2012  315  Sat  2     3.529   0.529   0.529   0.529   0.000   0.729   1.000   0.050   0.244   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.762  15.587   0.000   0.000   0.000   0.000   8.844   0.296   0.000   0.218   0.459   0.002
2012-316  2012-11-11    2012  316  Sun  3     2.948   0.442   0.442   0.442   0.000   0.732   1.000   0.050   0.267   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.854  15.145   0.000   0.000   0.000   0.000   9.286   0.285   0.000   0.211   0.433   0.001
2012-317  2012-11-12    2012  317  Mon  4     2.966   0.445   0.445   0.445   0.000   0.732   1.000   0.050   0.289   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.838  14.700   0.000   0.000   0.000   0.000   9.731   0.276   0.000   0.205   0.411   0.001
2012-318  2012-11-13    2012  318  Tue  5     3.245   0.487   0.487   0.487   0.000   0.731   1.000   0.050   0.311   0.000   0.150   0.150   1.159   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.763  14.213   0.000   0.000   0.000   0.000  10.217   0.269   0.000   0.200   0.391   0.000
2012-319  2012-11-14    2012  319  Wed  6     3.668   0.550   0.550   0.550   0.000   0.728   1.000   0.050   0.333   0.000   0.150   0.150   1.168   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.642  13.663   0.000   0.000   0.000   0.000  10.768   0.264   0.000   0.195   0.373   0.000
2012-320  2012-11-15    2012  320  Thu  7     3.276   0.491   0.491   0.491   0.000   0.730   1.000   0.050   0.356   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.721  13.172   0.000   0.000   0.000   0.000  11.259   0.259   0.000   0.191   0.359   0.000
2012-321  2012-11-16    2012  321  Fri  8     3.016   0.452   0.452   0.452   0.000   0.732   1.000   0.050   0.378   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.775  12.719   0.000   0.000   0.000   0.000  11.711   0.254   0.000   0.188   0.346   0.000
2012-322  2012-11-17    2012  322  Sat  9     3.464   0.520   0.520   0.520   0.000   0.729   1.000   0.050   0.400   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.630  12.200   0.000   0.000   0.000   0.000  12.231   0.250   0.000   0.184   0.334   0.000
